event_type,version,timestamp,machine_id,sensor_id,temperature,vibration,pressure,rotation_speed,load,ambient_temperature,operating_mode,rul_hours,scenario
sensor_reading,1.0,2025-01-04 01:05:00,M001,MAIN_SENSOR,649.865,0.0386,25.607,1717.06,0.894,33.18,normal,,normal
sensor_reading,1.0,2025-01-04 01:10:00,M001,MAIN_SENSOR,651.162,0.0409,25.513,1703.65,0.895,33.18,idle,,normal
sensor_reading,1.0,2025-01-04 01:15:00,M001,MAIN_SENSOR,648.301,0.0431,25.576,1708.39,0.895,33.18,normal,,normal
sensor_reading,1.0,2025-01-04 01:20:00,M001,MAIN_SENSOR,649.156,0.0392,25.412,1685.26,0.895,33.19,normal,,normal
sensor_reading,1.0,2025-01-04 01:25:00,M001,MAIN_SENSOR,646.519,0.0389,25.657,1695.86,0.895,33.19,normal,,normal
sensor_reading,1.0,2025-01-04 01:30:00,M001,MAIN_SENSOR,648.533,0.0383,25.315,1699.47,0.895,33.19,idle,,normal
sensor_reading,1.0,2025-01-04 01:35:00,M001,MAIN_SENSOR,658.093,0.043,25.833,1717.76,0.895,33.2,idle,,normal
sensor_reading,1.0,2025-01-04 01:40:00,M001,MAIN_SENSOR,648.607,0.0373,25.088,1719.77,0.895,33.2,normal,,normal
sensor_reading,1.0,2025-01-04 01:45:00,M001,MAIN_SENSOR,649.969,0.0372,25.325,1700.92,0.895,33.2,idle,,normal
sensor_reading,1.0,2025-01-04 01:50:00,M001,MAIN_SENSOR,652.422,0.041,25.186,1712.03,0.895,33.21,normal,,normal
sensor_reading,1.0,2025-01-04 01:55:00,M001,MAIN_SENSOR,649.706,0.04,25.717,1696.12,0.895,33.21,normal,,normal
sensor_reading,1.0,2025-01-04 02:00:00,M001,MAIN_SENSOR,649.922,0.0419,25.177,1699.23,0.895,33.21,idle,,normal
sensor_reading,1.0,2025-01-04 02:05:00,M001,MAIN_SENSOR,653.304,0.0455,25.689,1709.54,0.895,33.21,normal,,normal
sensor_reading,1.0,2025-01-04 02:10:00,M001,MAIN_SENSOR,653.236,0.0377,25.518,1703.53,0.896,33.22,normal,,normal
sensor_reading,1.0,2025-01-04 02:15:00,M001,MAIN_SENSOR,652.615,0.0407,25.611,1700.17,0.896,33.22,high-load,,normal
sensor_reading,1.0,2025-01-04 02:20:00,M001,MAIN_SENSOR,651.832,0.0373,25.367,1720.62,0.896,33.22,high-load,,normal
sensor_reading,1.0,2025-01-04 02:25:00,M001,MAIN_SENSOR,652.619,0.0403,26.143,1687.62,0.896,33.23,normal,,normal
sensor_reading,1.0,2025-01-04 02:30:00,M001,MAIN_SENSOR,648.34,0.0447,25.495,1701.05,0.896,33.23,normal,,normal
sensor_reading,1.0,2025-01-04 02:35:00,M001,MAIN_SENSOR,648.077,0.0415,25.67,1690.85,0.896,33.23,normal,,normal
sensor_reading,1.0,2025-01-04 02:40:00,M001,MAIN_SENSOR,651.26,0.0396,25.57,1690.57,0.896,33.24,normal,,normal
sensor_reading,1.0,2025-01-04 02:45:00,M001,MAIN_SENSOR,655.443,0.0427,25.353,1701.43,0.896,33.24,high-load,,normal
sensor_reading,1.0,2025-01-04 02:50:00,M001,MAIN_SENSOR,651.284,0.0385,25.326,1700.8,0.896,33.24,idle,,normal
sensor_reading,1.0,2025-01-04 02:55:00,M001,MAIN_SENSOR,656.538,0.0428,25.808,1708.5,0.896,33.24,idle,,normal
sensor_reading,1.0,2025-01-04 03:00:00,M001,MAIN_SENSOR,648.353,0.0403,25.821,1688.98,0.896,33.25,normal,,normal
sensor_reading,1.0,2025-01-04 03:05:00,M001,MAIN_SENSOR,653.621,0.0462,25.854,1721.07,0.896,33.25,idle,,normal
sensor_reading,1.0,2025-01-04 03:10:00,M001,MAIN_SENSOR,652.372,0.0428,25.231,1713.67,0.896,33.25,idle,,normal
sensor_reading,1.0,2025-01-04 03:15:00,M001,MAIN_SENSOR,653.686,0.0411,25.943,1697.67,0.897,33.26,normal,,normal
sensor_reading,1.0,2025-01-04 03:20:00,M001,MAIN_SENSOR,651.167,0.0407,25.123,1706.87,0.897,33.26,normal,,normal
sensor_reading,1.0,2025-01-04 03:25:00,M001,MAIN_SENSOR,646.577,0.043,25.5,1697.92,0.897,33.26,high-load,,normal
sensor_reading,1.0,2025-01-04 03:30:00,M001,MAIN_SENSOR,649.236,0.0398,25.725,1710.76,0.897,33.27,high-load,,normal
sensor_reading,1.0,2025-01-04 03:35:00,M001,MAIN_SENSOR,649.628,0.0383,25.714,1695.53,0.897,33.27,normal,,normal
sensor_reading,1.0,2025-01-04 03:40:00,M001,MAIN_SENSOR,651.93,0.0407,25.594,1714.52,0.897,33.27,normal,,normal
sensor_reading,1.0,2025-01-04 03:45:00,M001,MAIN_SENSOR,647.967,0.0356,25.286,1725.86,0.897,33.27,normal,,normal
sensor_reading,1.0,2025-01-04 03:50:00,M001,MAIN_SENSOR,657.828,0.045,25.418,1682.87,0.897,33.28,normal,,normal
sensor_reading,1.0,2025-01-04 03:55:00,M001,MAIN_SENSOR,644.737,0.0389,25.416,1719.88,0.897,33.28,normal,,normal
sensor_reading,1.0,2025-01-04 04:00:00,M001,MAIN_SENSOR,654.375,0.041,25.174,1692.76,0.897,33.28,normal,,normal
sensor_reading,1.0,2025-01-04 04:05:00,M001,MAIN_SENSOR,652.539,0.0422,25.623,1691.89,0.897,33.29,normal,,normal
sensor_reading,1.0,2025-01-04 04:10:00,M001,MAIN_SENSOR,653.734,0.0415,25.112,1694.91,0.897,33.29,normal,,normal
sensor_reading,1.0,2025-01-04 04:15:00,M001,MAIN_SENSOR,653.852,0.0398,26.043,1710.35,0.897,33.29,normal,,normal
sensor_reading,1.0,2025-01-04 04:20:00,M001,MAIN_SENSOR,650.332,0.0404,25.509,1695.61,0.897,33.3,normal,,normal
sensor_reading,1.0,2025-01-04 04:25:00,M001,MAIN_SENSOR,649.059,0.0422,25.783,1711.61,0.897,33.3,high-load,,normal
sensor_reading,1.0,2025-01-04 04:30:00,M001,MAIN_SENSOR,656.348,0.0391,26.074,1693.57,0.898,33.3,normal,,normal
sensor_reading,1.0,2025-01-04 04:35:00,M001,MAIN_SENSOR,648.768,0.036,25.332,1698.35,0.898,33.3,idle,,normal
sensor_reading,1.0,2025-01-04 04:40:00,M001,MAIN_SENSOR,653.389,0.0411,25.071,1699.7,0.898,33.31,high-load,,normal
sensor_reading,1.0,2025-01-04 04:45:00,M001,MAIN_SENSOR,650.702,0.036,25.145,1695.18,0.898,33.31,normal,,normal
sensor_reading,1.0,2025-01-04 04:50:00,M001,MAIN_SENSOR,656.121,0.0409,25.721,1686.46,0.898,33.31,high-load,,normal
sensor_reading,1.0,2025-01-04 04:55:00,M001,MAIN_SENSOR,655.408,0.0437,24.79,1695.99,0.898,33.32,normal,,normal
sensor_reading,1.0,2025-01-04 05:00:00,M001,MAIN_SENSOR,653.317,0.0421,25.252,1700.8,0.898,33.32,normal,,normal
sensor_reading,1.0,2025-01-04 05:05:00,M001,MAIN_SENSOR,650.042,0.0407,25.909,1695.23,0.898,33.32,idle,,normal
sensor_reading,1.0,2025-01-04 05:10:00,M001,MAIN_SENSOR,654.841,0.0385,25.193,1714.32,0.898,33.32,normal,,normal
sensor_reading,1.0,2025-01-04 05:15:00,M001,MAIN_SENSOR,654.609,0.0426,25.03,1698.92,0.898,33.33,normal,,normal
sensor_reading,1.0,2025-01-04 05:20:00,M001,MAIN_SENSOR,654.316,0.0406,25.115,1710.02,0.898,33.33,normal,,normal
sensor_reading,1.0,2025-01-04 05:25:00,M001,MAIN_SENSOR,649.707,0.0449,26.031,1711.78,0.898,33.33,normal,,normal
sensor_reading,1.0,2025-01-04 05:30:00,M001,MAIN_SENSOR,655.939,0.0406,25.759,1722.28,0.898,33.34,idle,,normal
sensor_reading,1.0,2025-01-04 05:35:00,M001,MAIN_SENSOR,652.596,0.0398,24.895,1703.56,0.898,33.34,high-load,,normal
sensor_reading,1.0,2025-01-04 05:40:00,M001,MAIN_SENSOR,654.334,0.0428,25.668,1698.08,0.898,33.34,high-load,,normal
sensor_reading,1.0,2025-01-04 05:45:00,M001,MAIN_SENSOR,645.937,0.0392,25.385,1700.83,0.898,33.35,normal,,normal
sensor_reading,1.0,2025-01-04 05:50:00,M001,MAIN_SENSOR,653.727,0.0454,25.535,1702.0,0.898,33.35,idle,,normal
sensor_reading,1.0,2025-01-04 05:55:00,M001,MAIN_SENSOR,651.098,0.0408,25.202,1706.05,0.898,33.35,normal,,normal
sensor_reading,1.0,2025-01-04 06:00:00,M001,MAIN_SENSOR,653.232,0.041,25.653,1709.83,0.898,33.35,idle,,normal
sensor_reading,1.0,2025-01-04 06:05:00,M001,MAIN_SENSOR,646.567,0.0421,25.258,1691.48,0.899,33.36,high-load,,normal
sensor_reading,1.0,2025-01-04 06:10:00,M001,MAIN_SENSOR,648.573,0.0415,25.415,1684.46,0.899,33.36,idle,,normal
sensor_reading,1.0,2025-01-04 06:15:00,M001,MAIN_SENSOR,653.324,0.0369,25.542,1707.52,0.899,33.36,normal,,normal
sensor_reading,1.0,2025-01-04 06:20:00,M001,MAIN_SENSOR,654.551,0.0449,25.016,1704.04,0.899,33.37,normal,,normal
sensor_reading,1.0,2025-01-04 06:25:00,M001,MAIN_SENSOR,651.068,0.0416,25.569,1700.45,0.899,33.37,normal,,normal
sensor_reading,1.0,2025-01-04 06:30:00,M001,MAIN_SENSOR,650.578,0.0377,25.84,1710.2,0.899,33.37,normal,,normal
sensor_reading,1.0,2025-01-04 06:35:00,M001,MAIN_SENSOR,654.658,0.0397,25.264,1691.76,0.899,33.37,high-load,,normal
sensor_reading,1.0,2025-01-04 06:40:00,M001,MAIN_SENSOR,652.984,0.0379,26.141,1689.02,0.899,33.38,normal,,normal
sensor_reading,1.0,2025-01-04 06:45:00,M001,MAIN_SENSOR,652.732,0.0444,25.704,1706.83,0.899,33.38,idle,,normal
sensor_reading,1.0,2025-01-04 06:50:00,M001,MAIN_SENSOR,649.009,0.037,25.764,1722.81,0.899,33.38,idle,,normal
sensor_reading,1.0,2025-01-04 06:55:00,M001,MAIN_SENSOR,650.601,0.0376,24.634,1692.97,0.899,33.39,high-load,,normal
sensor_reading,1.0,2025-01-04 07:00:00,M001,MAIN_SENSOR,651.579,0.0445,25.731,1708.41,0.899,33.39,high-load,,normal
sensor_reading,1.0,2025-01-04 07:05:00,M001,MAIN_SENSOR,650.723,0.039,25.987,1707.17,0.899,33.39,normal,,normal
sensor_reading,1.0,2025-01-04 07:10:00,M001,MAIN_SENSOR,645.619,0.0388,25.195,1698.21,0.899,33.39,normal,,normal
sensor_reading,1.0,2025-01-04 07:15:00,M001,MAIN_SENSOR,653.618,0.0402,25.469,1720.54,0.899,33.4,normal,,normal
sensor_reading,1.0,2025-01-04 07:20:00,M001,MAIN_SENSOR,649.843,0.0451,25.261,1705.86,0.899,33.4,idle,,normal
sensor_reading,1.0,2025-01-04 07:25:00,M001,MAIN_SENSOR,651.091,0.0408,25.652,1710.0,0.899,33.4,high-load,,normal
sensor_reading,1.0,2025-01-04 07:30:00,M001,MAIN_SENSOR,649.678,0.0377,26.372,1699.0,0.899,33.41,normal,,normal
sensor_reading,1.0,2025-01-04 07:35:00,M001,MAIN_SENSOR,654.038,0.0365,25.398,1703.29,0.899,33.41,normal,,normal
sensor_reading,1.0,2025-01-04 07:40:00,M001,MAIN_SENSOR,653.361,0.0337,25.555,1691.03,0.899,33.41,normal,,normal
sensor_reading,1.0,2025-01-04 07:45:00,M001,MAIN_SENSOR,652.919,0.0379,25.197,1701.55,0.899,33.41,idle,,normal
sensor_reading,1.0,2025-01-04 07:50:00,M001,MAIN_SENSOR,648.791,0.0393,25.079,1682.84,0.899,33.42,idle,,normal
sensor_reading,1.0,2025-01-04 07:55:00,M001,MAIN_SENSOR,655.004,0.0372,25.434,1713.88,0.899,33.42,normal,,normal
sensor_reading,1.0,2025-01-04 08:00:00,M001,MAIN_SENSOR,650.108,0.0384,25.576,1718.27,0.899,33.42,idle,,normal
sensor_reading,1.0,2025-01-04 08:05:00,M001,MAIN_SENSOR,648.447,0.0401,24.891,1700.14,0.899,33.43,normal,,normal
sensor_reading,1.0,2025-01-04 08:10:00,M001,MAIN_SENSOR,652.06,0.0384,25.337,1687.97,0.899,33.43,normal,,normal
sensor_reading,1.0,2025-01-04 08:15:00,M001,MAIN_SENSOR,652.191,0.0431,25.113,1697.4,0.899,33.43,normal,,normal
sensor_reading,1.0,2025-01-04 08:20:00,M001,MAIN_SENSOR,653.47,0.0435,24.975,1702.86,0.9,33.43,normal,,normal
sensor_reading,1.0,2025-01-04 08:25:00,M001,MAIN_SENSOR,652.813,0.0402,24.631,1710.9,0.9,33.44,normal,,normal
sensor_reading,1.0,2025-01-04 08:30:00,M001,MAIN_SENSOR,656.524,0.0408,25.137,1698.74,0.9,33.44,normal,,normal
sensor_reading,1.0,2025-01-04 08:35:00,M001,MAIN_SENSOR,657.278,0.0428,25.722,1709.18,0.9,33.44,normal,,normal
sensor_reading,1.0,2025-01-04 08:40:00,M001,MAIN_SENSOR,649.987,0.04,25.471,1711.5,0.9,33.45,normal,,normal
sensor_reading,1.0,2025-01-04 08:45:00,M001,MAIN_SENSOR,656.499,0.0433,25.001,1707.6,0.9,33.45,normal,,normal
sensor_reading,1.0,2025-01-04 08:50:00,M001,MAIN_SENSOR,654.184,0.042,25.278,1739.89,0.9,33.45,normal,,normal
sensor_reading,1.0,2025-01-04 08:55:00,M001,MAIN_SENSOR,648.144,0.0378,25.58,1730.32,0.9,33.45,high-load,,normal
sensor_reading,1.0,2025-01-04 09:00:00,M001,MAIN_SENSOR,649.468,0.0398,25.876,1704.71,0.9,33.46,normal,,normal
sensor_reading,1.0,2025-01-04 09:05:00,M001,MAIN_SENSOR,650.975,0.0419,25.594,1717.3,0.9,33.46,normal,,normal
sensor_reading,1.0,2025-01-04 09:10:00,M001,MAIN_SENSOR,655.855,0.0413,25.601,1707.51,0.9,33.46,idle,,normal
sensor_reading,1.0,2025-01-04 09:15:00,M001,MAIN_SENSOR,653.449,0.0406,25.499,1719.3,0.9,33.47,normal,,normal
sensor_reading,1.0,2025-01-04 09:20:00,M001,MAIN_SENSOR,656.531,0.0367,25.502,1696.68,0.9,33.47,normal,,normal
sensor_reading,1.0,2025-01-04 09:25:00,M001,MAIN_SENSOR,651.052,0.0415,25.733,1703.61,0.9,33.47,idle,,normal
sensor_reading,1.0,2025-01-04 09:30:00,M001,MAIN_SENSOR,646.246,0.0381,25.813,1672.07,0.9,33.47,normal,,normal
sensor_reading,1.0,2025-01-04 09:35:00,M001,MAIN_SENSOR,655.549,0.0418,25.96,1702.58,0.9,33.48,normal,,normal
sensor_reading,1.0,2025-01-04 09:40:00,M001,MAIN_SENSOR,645.804,0.0416,25.945,1716.06,0.9,33.48,normal,,normal
sensor_reading,1.0,2025-01-04 09:45:00,M001,MAIN_SENSOR,650.001,0.0407,25.313,1695.14,0.9,33.48,normal,,normal
sensor_reading,1.0,2025-01-04 09:50:00,M001,MAIN_SENSOR,654.857,0.0375,25.187,1691.72,0.9,33.49,idle,,normal
sensor_reading,1.0,2025-01-04 09:55:00,M001,MAIN_SENSOR,647.521,0.0409,25.906,1702.76,0.9,33.49,idle,,normal
sensor_reading,1.0,2025-01-04 10:00:00,M001,MAIN_SENSOR,647.475,0.0426,26.09,1697.22,0.9,33.49,normal,,normal
sensor_reading,1.0,2025-01-04 10:05:00,M001,MAIN_SENSOR,650.558,0.0418,26.067,1698.74,0.9,33.49,normal,,normal
sensor_reading,1.0,2025-01-04 10:10:00,M001,MAIN_SENSOR,647.997,0.0421,25.779,1705.06,0.9,33.5,normal,,normal
sensor_reading,1.0,2025-01-04 10:15:00,M001,MAIN_SENSOR,650.321,0.043,25.685,1695.76,0.9,33.5,normal,,normal
sensor_reading,1.0,2025-01-04 10:20:00,M001,MAIN_SENSOR,652.143,0.0371,25.74,1701.84,0.9,33.5,normal,,normal
sensor_reading,1.0,2025-01-04 10:25:00,M001,MAIN_SENSOR,650.689,0.0404,25.514,1715.73,0.9,33.51,high-load,,normal
sensor_reading,1.0,2025-01-04 10:30:00,M001,MAIN_SENSOR,653.77,0.0401,25.767,1709.8,0.9,33.51,normal,,normal
sensor_reading,1.0,2025-01-04 10:35:00,M001,MAIN_SENSOR,650.718,0.0402,25.448,1711.06,0.9,33.51,normal,,normal
sensor_reading,1.0,2025-01-04 10:40:00,M001,MAIN_SENSOR,650.897,0.0395,26.189,1716.27,0.9,33.51,normal,,normal
sensor_reading,1.0,2025-01-04 10:45:00,M001,MAIN_SENSOR,649.717,0.0419,25.541,1709.69,0.9,33.52,normal,,normal
sensor_reading,1.0,2025-01-04 10:50:00,M001,MAIN_SENSOR,652.411,0.0435,25.621,1704.25,0.9,33.52,normal,,normal
sensor_reading,1.0,2025-01-04 10:55:00,M001,MAIN_SENSOR,655.126,0.0411,25.542,1708.77,0.9,33.52,idle,,normal
sensor_reading,1.0,2025-01-04 11:00:00,M001,MAIN_SENSOR,651.719,0.0405,25.295,1695.98,0.9,33.52,high-load,,normal
sensor_reading,1.0,2025-01-04 11:05:00,M001,MAIN_SENSOR,649.004,0.037,25.192,1702.91,0.9,33.53,idle,,normal
sensor_reading,1.0,2025-01-04 11:10:00,M001,MAIN_SENSOR,652.309,0.0398,24.675,1723.89,0.9,33.53,high-load,,normal
sensor_reading,1.0,2025-01-04 11:15:00,M001,MAIN_SENSOR,655.259,0.0416,26.168,1693.27,0.9,33.53,normal,,normal
sensor_reading,1.0,2025-01-04 11:20:00,M001,MAIN_SENSOR,657.663,0.0381,25.584,1689.71,0.9,33.54,idle,,normal
sensor_reading,1.0,2025-01-04 11:25:00,M001,MAIN_SENSOR,652.044,0.0415,25.446,1713.57,0.9,33.54,normal,,normal
sensor_reading,1.0,2025-01-04 11:30:00,M001,MAIN_SENSOR,652.297,0.0392,25.302,1714.73,0.9,33.54,high-load,,normal
sensor_reading,1.0,2025-01-04 11:35:00,M001,MAIN_SENSOR,650.038,0.0428,25.928,1684.97,0.9,33.54,normal,,normal
sensor_reading,1.0,2025-01-04 11:40:00,M001,MAIN_SENSOR,655.398,0.0457,25.588,1712.19,0.9,33.55,high-load,,normal
sensor_reading,1.0,2025-01-04 11:45:00,M001,MAIN_SENSOR,655.11,0.0398,25.564,1689.23,0.9,33.55,normal,,normal
sensor_reading,1.0,2025-01-04 11:50:00,M001,MAIN_SENSOR,652.415,0.0417,25.681,1717.78,0.9,33.55,normal,,normal
sensor_reading,1.0,2025-01-04 11:55:00,M001,MAIN_SENSOR,649.674,0.0392,26.163,1703.19,0.9,33.56,high-load,,normal
sensor_reading,1.0,2025-01-04 12:00:00,M001,MAIN_SENSOR,652.598,0.0403,25.212,1724.48,0.9,33.56,normal,,normal
sensor_reading,1.0,2025-01-04 12:05:00,M001,MAIN_SENSOR,650.414,0.0377,25.342,1680.97,0.9,33.56,normal,,normal
sensor_reading,1.0,2025-01-04 12:10:00,M001,MAIN_SENSOR,650.043,0.0381,25.716,1696.91,0.9,33.56,normal,,normal
sensor_reading,1.0,2025-01-04 12:15:00,M001,MAIN_SENSOR,654.66,0.044,25.773,1702.4,0.9,33.57,high-load,,normal
sensor_reading,1.0,2025-01-04 12:20:00,M001,MAIN_SENSOR,652.419,0.0367,25.453,1694.66,0.9,33.57,high-load,,normal
sensor_reading,1.0,2025-01-04 12:25:00,M001,MAIN_SENSOR,654.078,0.0469,25.675,1681.09,0.9,33.57,idle,,normal
sensor_reading,1.0,2025-01-04 12:30:00,M001,MAIN_SENSOR,650.91,0.0408,25.53,1696.21,0.9,33.57,normal,,normal
sensor_reading,1.0,2025-01-04 12:35:00,M001,MAIN_SENSOR,652.729,0.0374,25.169,1712.73,0.9,33.58,high-load,,normal
sensor_reading,1.0,2025-01-04 12:40:00,M001,MAIN_SENSOR,648.945,0.0418,25.02,1726.15,0.9,33.58,idle,,normal
sensor_reading,1.0,2025-01-04 12:45:00,M001,MAIN_SENSOR,649.669,0.0399,25.615,1698.19,0.9,33.58,normal,,normal
sensor_reading,1.0,2025-01-04 12:50:00,M001,MAIN_SENSOR,652.42,0.0419,25.836,1714.47,0.9,33.59,high-load,,normal
sensor_reading,1.0,2025-01-04 12:55:00,M001,MAIN_SENSOR,651.474,0.0401,26.322,1716.36,0.9,33.59,idle,,normal
sensor_reading,1.0,2025-01-04 13:00:00,M001,MAIN_SENSOR,649.223,0.0407,25.382,1703.34,0.9,33.59,normal,,normal
sensor_reading,1.0,2025-01-04 13:05:00,M001,MAIN_SENSOR,648.298,0.0395,26.133,1711.91,0.9,33.59,normal,,normal
sensor_reading,1.0,2025-01-04 13:10:00,M001,MAIN_SENSOR,644.512,0.0435,25.88,1700.64,0.9,33.6,high-load,,normal
sensor_reading,1.0,2025-01-04 13:15:00,M001,MAIN_SENSOR,654.136,0.0383,25.334,1722.93,0.9,33.6,high-load,,normal
sensor_reading,1.0,2025-01-04 13:20:00,M001,MAIN_SENSOR,651.168,0.0358,25.477,1704.0,0.9,33.6,high-load,,normal
sensor_reading,1.0,2025-01-04 13:25:00,M001,MAIN_SENSOR,655.576,0.0405,25.351,1717.48,0.9,33.6,normal,,normal
sensor_reading,1.0,2025-01-04 13:30:00,M001,MAIN_SENSOR,652.342,0.0386,25.903,1707.26,0.9,33.61,high-load,,normal
sensor_reading,1.0,2025-01-04 13:35:00,M001,MAIN_SENSOR,651.987,0.0409,25.124,1698.6,0.9,33.61,high-load,,normal
sensor_reading,1.0,2025-01-04 13:40:00,M001,MAIN_SENSOR,651.987,0.04,25.944,1707.54,0.9,33.61,normal,,normal
sensor_reading,1.0,2025-01-04 13:45:00,M001,MAIN_SENSOR,654.54,0.0405,25.868,1709.69,0.9,33.62,high-load,,normal
sensor_reading,1.0,2025-01-04 13:50:00,M001,MAIN_SENSOR,652.013,0.0405,25.164,1711.0,0.9,33.62,idle,,normal
sensor_reading,1.0,2025-01-04 13:55:00,M001,MAIN_SENSOR,651.851,0.0392,25.885,1689.91,0.9,33.62,normal,,normal
sensor_reading,1.0,2025-01-04 14:00:00,M001,MAIN_SENSOR,650.702,0.0431,25.609,1704.33,0.9,33.62,normal,,normal
sensor_reading,1.0,2025-01-04 14:05:00,M001,MAIN_SENSOR,652.721,0.0409,24.967,1700.71,0.9,33.63,idle,,normal
sensor_reading,1.0,2025-01-04 14:10:00,M001,MAIN_SENSOR,656.815,0.0388,25.386,1698.39,0.9,33.63,idle,,normal
sensor_reading,1.0,2025-01-04 14:15:00,M001,MAIN_SENSOR,651.702,0.039,25.668,1707.25,0.9,33.63,normal,,normal
sensor_reading,1.0,2025-01-04 14:20:00,M001,MAIN_SENSOR,654.282,0.0379,25.378,1702.17,0.9,33.63,normal,,normal
sensor_reading,1.0,2025-01-04 14:25:00,M001,MAIN_SENSOR,653.326,0.0385,25.818,1719.11,0.899,33.64,normal,,normal
sensor_reading,1.0,2025-01-04 14:30:00,M001,MAIN_SENSOR,648.99,0.0393,25.311,1736.45,0.899,33.64,idle,,normal
sensor_reading,1.0,2025-01-04 14:35:00,M001,MAIN_SENSOR,650.665,0.0447,25.054,1692.98,0.899,33.64,normal,,normal
sensor_reading,1.0,2025-01-04 14:40:00,M001,MAIN_SENSOR,649.893,0.0384,25.403,1696.35,0.899,33.65,normal,,normal
sensor_reading,1.0,2025-01-04 14:45:00,M001,MAIN_SENSOR,649.492,0.0434,25.925,1716.24,0.899,33.65,normal,,normal
sensor_reading,1.0,2025-01-04 14:50:00,M001,MAIN_SENSOR,653.519,0.0407,25.323,1693.4,0.899,33.65,normal,,normal
sensor_reading,1.0,2025-01-04 14:55:00,M001,MAIN_SENSOR,653.034,0.0375,25.149,1718.66,0.899,33.65,normal,,normal
sensor_reading,1.0,2025-01-04 15:00:00,M001,MAIN_SENSOR,657.644,0.0415,25.884,1701.87,0.899,33.66,high-load,,normal
sensor_reading,1.0,2025-01-04 15:05:00,M001,MAIN_SENSOR,647.927,0.042,25.695,1705.67,0.899,33.66,normal,,normal
sensor_reading,1.0,2025-01-04 15:10:00,M001,MAIN_SENSOR,651.21,0.0429,25.151,1695.52,0.899,33.66,normal,,normal
sensor_reading,1.0,2025-01-04 15:15:00,M001,MAIN_SENSOR,648.91,0.0407,25.115,1696.58,0.899,33.66,idle,,normal
sensor_reading,1.0,2025-01-04 15:20:00,M001,MAIN_SENSOR,649.814,0.0398,24.975,1705.83,0.899,33.67,high-load,,normal
sensor_reading,1.0,2025-01-04 15:25:00,M001,MAIN_SENSOR,655.67,0.0408,26.035,1720.78,0.899,33.67,idle,,normal
sensor_reading,1.0,2025-01-04 15:30:00,M001,MAIN_SENSOR,654.259,0.0407,25.503,1713.93,0.899,33.67,high-load,,normal
sensor_reading,1.0,2025-01-04 15:35:00,M001,MAIN_SENSOR,650.748,0.0358,25.667,1691.19,0.899,33.67,normal,,normal
sensor_reading,1.0,2025-01-04 15:40:00,M001,MAIN_SENSOR,649.033,0.0405,25.462,1687.8,0.899,33.68,high-load,,normal
sensor_reading,1.0,2025-01-04 15:45:00,M001,MAIN_SENSOR,652.413,0.0429,25.1,1720.01,0.899,33.68,normal,,normal
sensor_reading,1.0,2025-01-04 15:50:00,M001,MAIN_SENSOR,647.233,0.0458,25.351,1706.48,0.899,33.68,high-load,,normal
sensor_reading,1.0,2025-01-04 15:55:00,M001,MAIN_SENSOR,646.234,0.0403,25.574,1703.68,0.899,33.69,normal,,normal
sensor_reading,1.0,2025-01-04 16:00:00,M001,MAIN_SENSOR,650.218,0.0381,25.89,1705.08,0.899,33.69,normal,,normal
sensor_reading,1.0,2025-01-04 16:05:00,M001,MAIN_SENSOR,656.526,0.0392,25.342,1714.49,0.899,33.69,normal,,normal
sensor_reading,1.0,2025-01-04 16:10:00,M001,MAIN_SENSOR,647.031,0.0374,25.878,1690.62,0.899,33.69,normal,,normal
sensor_reading,1.0,2025-01-04 16:15:00,M001,MAIN_SENSOR,646.439,0.0451,25.006,1706.89,0.899,33.7,normal,,normal
sensor_reading,1.0,2025-01-04 16:20:00,M001,MAIN_SENSOR,652.1,0.0334,25.4,1710.05,0.899,33.7,high-load,,normal
sensor_reading,1.0,2025-01-04 16:25:00,M001,MAIN_SENSOR,652.952,0.0427,25.357,1713.2,0.899,33.7,high-load,,normal
sensor_reading,1.0,2025-01-04 16:30:00,M001,MAIN_SENSOR,649.818,0.0369,25.039,1687.1,0.899,33.7,normal,,normal
sensor_reading,1.0,2025-01-04 16:35:00,M001,MAIN_SENSOR,654.911,0.0367,25.589,1701.44,0.899,33.71,normal,,normal
sensor_reading,1.0,2025-01-04 16:40:00,M001,MAIN_SENSOR,651.57,0.0439,25.339,1711.96,0.898,33.71,normal,,normal
sensor_reading,1.0,2025-01-04 16:45:00,M001,MAIN_SENSOR,651.987,0.0401,26.297,1687.31,0.898,33.71,normal,,normal
sensor_reading,1.0,2025-01-04 16:50:00,M001,MAIN_SENSOR,655.738,0.0421,25.324,1724.15,0.898,33.71,normal,,normal
sensor_reading,1.0,2025-01-04 16:55:00,M001,MAIN_SENSOR,646.322,0.0392,25.069,1709.53,0.898,33.72,idle,,normal
sensor_reading,1.0,2025-01-04 17:00:00,M001,MAIN_SENSOR,648.523,0.0415,25.426,1698.82,0.898,33.72,normal,,normal
sensor_reading,1.0,2025-01-04 17:05:00,M001,MAIN_SENSOR,653.025,0.0398,25.11,1738.17,0.898,33.72,normal,,normal
sensor_reading,1.0,2025-01-04 17:10:00,M001,MAIN_SENSOR,650.393,0.0349,25.196,1689.34,0.898,33.72,normal,,normal
sensor_reading,1.0,2025-01-04 17:15:00,M001,MAIN_SENSOR,654.329,0.0413,25.63,1700.09,0.898,33.73,normal,,normal
