event_type,version,timestamp,machine_id,sensor_id,temperature,vibration,pressure,rotation_speed,load,ambient_temperature,operating_mode,rul_hours,scenario
sensor_reading,1.0,2025-01-03 19:35:00,M001,MAIN_SENSOR,648.84,0.0422,25.518,1683.8,0.898,33.75,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 19:40:00,M001,MAIN_SENSOR,649.01,0.0392,25.462,1727.04,0.897,33.76,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 19:45:00,M001,MAIN_SENSOR,652.505,0.0383,25.564,1700.12,0.897,33.76,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 19:50:00,M001,MAIN_SENSOR,652.758,0.0419,25.91,1704.03,0.897,33.76,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 19:55:00,M001,MAIN_SENSOR,656.694,0.0427,25.238,1730.82,0.897,33.77,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:00:00,M001,MAIN_SENSOR,652.751,0.0383,26.064,1729.21,0.897,33.77,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:05:00,M001,MAIN_SENSOR,651.664,0.0392,25.425,1712.84,0.897,33.78,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:10:00,M001,MAIN_SENSOR,655.59,0.0418,25.52,1722.21,0.897,33.78,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 20:15:00,M001,MAIN_SENSOR,650.81,0.043,25.383,1709.39,0.897,33.78,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:20:00,M001,MAIN_SENSOR,651.401,0.0403,25.352,1720.33,0.897,33.79,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 20:25:00,M001,MAIN_SENSOR,649.535,0.0386,26.226,1715.9,0.897,33.79,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 20:30:00,M001,MAIN_SENSOR,644.571,0.039,24.849,1692.74,0.897,33.79,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:35:00,M001,MAIN_SENSOR,642.303,0.0401,25.083,1704.84,0.896,33.8,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:40:00,M001,MAIN_SENSOR,646.836,0.0406,25.337,1722.12,0.896,33.8,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:45:00,M001,MAIN_SENSOR,655.938,0.0424,25.367,1727.9,0.896,33.8,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 20:50:00,M001,MAIN_SENSOR,647.036,0.0369,25.452,1731.1,0.896,33.81,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 20:55:00,M001,MAIN_SENSOR,651.08,0.0399,24.976,1715.37,0.896,33.81,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:00:00,M001,MAIN_SENSOR,654.539,0.0424,25.26,1695.52,0.896,33.81,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:05:00,M001,MAIN_SENSOR,647.792,0.0406,25.101,1689.84,0.896,33.82,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:10:00,M001,MAIN_SENSOR,650.392,0.0392,25.291,1709.54,0.896,33.82,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:15:00,M001,MAIN_SENSOR,651.891,0.0397,25.542,1692.02,0.896,33.82,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:20:00,M001,MAIN_SENSOR,651.962,0.0408,24.952,1715.84,0.896,33.83,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 21:25:00,M001,MAIN_SENSOR,648.993,0.0406,25.885,1714.97,0.895,33.83,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 21:30:00,M001,MAIN_SENSOR,651.731,0.0395,25.808,1711.93,0.895,33.83,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:35:00,M001,MAIN_SENSOR,649.764,0.0384,24.751,1705.66,0.895,33.84,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:40:00,M001,MAIN_SENSOR,651.362,0.0432,25.601,1719.79,0.895,33.84,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 21:45:00,M001,MAIN_SENSOR,649.509,0.0432,25.29,1713.09,0.895,33.84,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:50:00,M001,MAIN_SENSOR,647.216,0.041,24.78,1700.52,0.895,33.85,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 21:55:00,M001,MAIN_SENSOR,652.904,0.0391,25.106,1713.85,0.895,33.85,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 22:00:00,M001,MAIN_SENSOR,651.263,0.0391,25.488,1735.31,0.895,33.85,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 22:05:00,M001,MAIN_SENSOR,655.025,0.0433,25.625,1705.64,0.895,33.86,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 22:10:00,M001,MAIN_SENSOR,644.366,0.0387,25.304,1681.11,0.894,33.86,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 22:15:00,M001,MAIN_SENSOR,648.073,0.0354,25.458,1713.4,0.894,33.86,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 22:20:00,M001,MAIN_SENSOR,654.855,0.0414,25.134,1680.36,0.894,33.87,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 22:25:00,M001,MAIN_SENSOR,646.255,0.0372,25.159,1701.6,0.894,33.87,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 22:30:00,M001,MAIN_SENSOR,648.473,0.0412,25.388,1703.61,0.894,33.87,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 22:35:00,M001,MAIN_SENSOR,654.926,0.0374,25.616,1703.29,0.894,33.88,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 22:40:00,M001,MAIN_SENSOR,650.494,0.0426,25.776,1692.06,0.894,33.88,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 22:45:00,M001,MAIN_SENSOR,650.938,0.041,25.372,1710.41,0.894,33.88,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 22:50:00,M001,MAIN_SENSOR,652.318,0.0449,24.932,1701.89,0.893,33.89,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 22:55:00,M001,MAIN_SENSOR,648.738,0.0418,24.9,1707.48,0.893,33.89,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:00:00,M001,MAIN_SENSOR,649.563,0.0385,24.96,1697.71,0.893,33.89,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:05:00,M001,MAIN_SENSOR,654.696,0.0403,25.685,1723.23,0.893,33.9,high-load,9999.0,normal
sensor_reading,1.0,2025-01-03 23:10:00,M001,MAIN_SENSOR,652.223,0.0389,25.628,1696.69,0.893,33.9,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:15:00,M001,MAIN_SENSOR,649.907,0.0365,25.788,1698.56,0.893,33.9,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 23:20:00,M001,MAIN_SENSOR,651.956,0.0377,25.616,1694.01,0.893,33.91,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 23:25:00,M001,MAIN_SENSOR,650.973,0.0425,25.739,1702.86,0.892,33.91,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:30:00,M001,MAIN_SENSOR,646.083,0.0478,26.073,1711.76,0.892,33.91,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:35:00,M001,MAIN_SENSOR,649.116,0.04,25.271,1718.22,0.892,33.92,idle,9999.0,normal
sensor_reading,1.0,2025-01-03 23:40:00,M001,MAIN_SENSOR,652.152,0.0383,25.296,1716.47,0.892,33.92,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:45:00,M001,MAIN_SENSOR,656.153,0.0441,25.725,1699.95,0.892,33.92,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:50:00,M001,MAIN_SENSOR,641.617,0.041,25.458,1704.62,0.892,33.93,normal,9999.0,normal
sensor_reading,1.0,2025-01-03 23:55:00,M001,MAIN_SENSOR,651.491,0.037,25.653,1710.49,0.892,33.93,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:00:00,M001,MAIN_SENSOR,653.364,0.0427,25.669,1697.95,0.891,33.93,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:05:00,M001,MAIN_SENSOR,651.093,0.0405,25.494,1714.81,0.891,33.94,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:10:00,M001,MAIN_SENSOR,653.224,0.0455,26.228,1703.75,0.891,33.94,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 00:15:00,M001,MAIN_SENSOR,639.771,0.0434,25.266,1693.14,0.891,33.94,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 00:20:00,M001,MAIN_SENSOR,650.074,0.0392,25.669,1684.0,0.891,33.94,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 00:25:00,M001,MAIN_SENSOR,648.023,0.0411,25.672,1710.38,0.891,33.95,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 00:30:00,M001,MAIN_SENSOR,648.883,0.0378,25.275,1705.52,0.891,33.95,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:35:00,M001,MAIN_SENSOR,655.688,0.0351,25.375,1686.61,0.89,33.95,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:40:00,M001,MAIN_SENSOR,646.262,0.0427,25.642,1707.95,0.89,33.96,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:45:00,M001,MAIN_SENSOR,653.969,0.0391,25.299,1728.75,0.89,33.96,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 00:50:00,M001,MAIN_SENSOR,650.454,0.0421,25.452,1680.3,0.89,33.96,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 00:55:00,M001,MAIN_SENSOR,645.046,0.0388,25.818,1711.9,0.89,33.97,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 01:00:00,M001,MAIN_SENSOR,653.909,0.0378,26.014,1690.82,0.89,33.97,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:05:00,M001,MAIN_SENSOR,651.793,0.0402,25.386,1718.42,0.889,33.97,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:10:00,M001,MAIN_SENSOR,649.025,0.0369,25.453,1697.52,0.889,33.98,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 01:15:00,M001,MAIN_SENSOR,661.26,0.0419,25.302,1689.6,0.889,33.98,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:20:00,M001,MAIN_SENSOR,645.473,0.0377,25.485,1719.36,0.889,33.98,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:25:00,M001,MAIN_SENSOR,654.465,0.0408,25.331,1705.41,0.889,33.99,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:30:00,M001,MAIN_SENSOR,649.531,0.0445,25.377,1701.11,0.889,33.99,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 01:35:00,M001,MAIN_SENSOR,644.425,0.0397,25.735,1689.29,0.888,33.99,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 01:40:00,M001,MAIN_SENSOR,648.807,0.0422,24.924,1714.75,0.888,34.0,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:45:00,M001,MAIN_SENSOR,649.449,0.0392,25.047,1706.55,0.888,34.0,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 01:50:00,M001,MAIN_SENSOR,658.411,0.0422,25.137,1715.6,0.888,34.0,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 01:55:00,M001,MAIN_SENSOR,650.067,0.0436,25.721,1666.61,0.888,34.01,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:00:00,M001,MAIN_SENSOR,647.99,0.0425,25.491,1689.6,0.888,34.01,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 02:05:00,M001,MAIN_SENSOR,649.087,0.0354,25.406,1728.37,0.887,34.01,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:10:00,M001,MAIN_SENSOR,653.388,0.0457,25.745,1714.12,0.887,34.01,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:15:00,M001,MAIN_SENSOR,656.881,0.0411,25.369,1714.14,0.887,34.02,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 02:20:00,M001,MAIN_SENSOR,655.306,0.039,25.181,1703.37,0.887,34.02,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 02:25:00,M001,MAIN_SENSOR,653.424,0.0422,24.935,1724.59,0.887,34.02,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:30:00,M001,MAIN_SENSOR,648.991,0.0395,25.116,1733.99,0.886,34.03,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:35:00,M001,MAIN_SENSOR,651.626,0.038,25.734,1710.79,0.886,34.03,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:40:00,M001,MAIN_SENSOR,650.321,0.0423,25.141,1695.6,0.886,34.03,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 02:45:00,M001,MAIN_SENSOR,644.839,0.0368,26.062,1721.16,0.886,34.04,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 02:50:00,M001,MAIN_SENSOR,651.051,0.0443,25.372,1698.5,0.886,34.04,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 02:55:00,M001,MAIN_SENSOR,651.008,0.0398,25.352,1715.09,0.885,34.04,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 03:00:00,M001,MAIN_SENSOR,651.273,0.0419,25.787,1705.98,0.885,34.05,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:05:00,M001,MAIN_SENSOR,647.897,0.0367,25.478,1699.22,0.885,34.05,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 03:10:00,M001,MAIN_SENSOR,651.054,0.0401,26.329,1685.26,0.885,34.05,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 03:15:00,M001,MAIN_SENSOR,644.806,0.0409,25.292,1704.97,0.885,34.05,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:20:00,M001,MAIN_SENSOR,652.512,0.0433,24.895,1694.44,0.885,34.06,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:25:00,M001,MAIN_SENSOR,652.03,0.042,26.189,1712.54,0.884,34.06,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 03:30:00,M001,MAIN_SENSOR,650.558,0.0379,25.223,1693.91,0.884,34.06,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 03:35:00,M001,MAIN_SENSOR,652.677,0.0407,24.956,1695.74,0.884,34.07,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:40:00,M001,MAIN_SENSOR,653.328,0.041,25.617,1705.52,0.884,34.07,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:45:00,M001,MAIN_SENSOR,655.558,0.0407,25.282,1689.88,0.883,34.07,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:50:00,M001,MAIN_SENSOR,651.411,0.034,25.352,1698.35,0.883,34.08,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 03:55:00,M001,MAIN_SENSOR,646.553,0.0378,25.699,1703.54,0.883,34.08,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:00:00,M001,MAIN_SENSOR,650.935,0.0408,25.447,1715.63,0.883,34.08,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:05:00,M001,MAIN_SENSOR,650.983,0.0364,25.984,1705.11,0.883,34.09,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:10:00,M001,MAIN_SENSOR,648.828,0.0369,25.551,1699.2,0.882,34.09,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:15:00,M001,MAIN_SENSOR,655.301,0.0392,25.118,1711.31,0.882,34.09,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:20:00,M001,MAIN_SENSOR,653.337,0.0405,25.647,1700.05,0.882,34.09,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:25:00,M001,MAIN_SENSOR,651.246,0.043,25.628,1698.42,0.882,34.1,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 04:30:00,M001,MAIN_SENSOR,654.584,0.0341,26.126,1679.93,0.882,34.1,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:35:00,M001,MAIN_SENSOR,648.628,0.0399,25.356,1712.42,0.881,34.1,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 04:40:00,M001,MAIN_SENSOR,647.319,0.0407,25.203,1703.83,0.881,34.11,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 04:45:00,M001,MAIN_SENSOR,650.28,0.0403,25.212,1694.11,0.881,34.11,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 04:50:00,M001,MAIN_SENSOR,651.319,0.0424,25.194,1689.75,0.881,34.11,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 04:55:00,M001,MAIN_SENSOR,652.279,0.0399,25.693,1689.25,0.88,34.12,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:00:00,M001,MAIN_SENSOR,645.083,0.0387,25.133,1699.12,0.88,34.12,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:05:00,M001,MAIN_SENSOR,648.493,0.0419,25.299,1701.82,0.88,34.12,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 05:10:00,M001,MAIN_SENSOR,650.858,0.0405,25.391,1706.08,0.88,34.12,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:15:00,M001,MAIN_SENSOR,647.98,0.0435,25.315,1684.16,0.88,34.13,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:20:00,M001,MAIN_SENSOR,650.913,0.0379,25.63,1726.35,0.879,34.13,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:25:00,M001,MAIN_SENSOR,647.971,0.0408,24.781,1705.23,0.879,34.13,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:30:00,M001,MAIN_SENSOR,647.655,0.0384,25.009,1708.51,0.879,34.14,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 05:35:00,M001,MAIN_SENSOR,653.315,0.04,25.091,1718.74,0.879,34.14,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 05:40:00,M001,MAIN_SENSOR,648.023,0.0346,25.553,1686.35,0.878,34.14,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 05:45:00,M001,MAIN_SENSOR,653.222,0.039,25.602,1716.37,0.878,34.14,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 05:50:00,M001,MAIN_SENSOR,646.61,0.0385,25.363,1717.94,0.878,34.15,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 05:55:00,M001,MAIN_SENSOR,648.243,0.0385,25.556,1692.5,0.878,34.15,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 06:00:00,M001,MAIN_SENSOR,650.656,0.0361,26.162,1683.2,0.877,34.15,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 06:05:00,M001,MAIN_SENSOR,649.214,0.0398,26.056,1683.41,0.877,34.16,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 06:10:00,M001,MAIN_SENSOR,656.112,0.0418,25.531,1687.44,0.877,34.16,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 06:15:00,M001,MAIN_SENSOR,651.855,0.0381,25.827,1687.54,0.877,34.16,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 06:20:00,M001,MAIN_SENSOR,649.782,0.0385,25.037,1708.03,0.877,34.17,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 06:25:00,M001,MAIN_SENSOR,651.708,0.0429,24.758,1711.84,0.876,34.17,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 06:30:00,M001,MAIN_SENSOR,657.599,0.0388,26.043,1695.85,0.876,34.17,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 06:35:00,M001,MAIN_SENSOR,645.946,0.0391,25.746,1688.89,0.876,34.17,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 06:40:00,M001,MAIN_SENSOR,648.242,0.0414,25.379,1705.9,0.876,34.18,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 06:45:00,M001,MAIN_SENSOR,650.736,0.0411,25.225,1701.6,0.875,34.18,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 06:50:00,M001,MAIN_SENSOR,647.221,0.0431,25.153,1712.31,0.875,34.18,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 06:55:00,M001,MAIN_SENSOR,649.282,0.0404,25.201,1686.5,0.875,34.19,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 07:00:00,M001,MAIN_SENSOR,644.728,0.0372,25.259,1701.18,0.875,34.19,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 07:05:00,M001,MAIN_SENSOR,652.973,0.0387,25.063,1681.26,0.874,34.19,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 07:10:00,M001,MAIN_SENSOR,651.362,0.0433,25.813,1707.02,0.874,34.19,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 07:15:00,M001,MAIN_SENSOR,651.817,0.0441,25.485,1706.2,0.874,34.2,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 07:20:00,M001,MAIN_SENSOR,648.918,0.0364,25.128,1698.27,0.874,34.2,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 07:25:00,M001,MAIN_SENSOR,650.042,0.0446,25.395,1712.46,0.873,34.2,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 07:30:00,M001,MAIN_SENSOR,648.534,0.039,24.9,1689.34,0.873,34.21,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 07:35:00,M001,MAIN_SENSOR,651.399,0.0398,25.694,1700.36,0.873,34.21,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 07:40:00,M001,MAIN_SENSOR,648.74,0.0452,25.329,1712.07,0.872,34.21,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 07:45:00,M001,MAIN_SENSOR,648.573,0.0416,25.686,1700.55,0.872,34.21,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 07:50:00,M001,MAIN_SENSOR,642.692,0.0398,25.79,1704.31,0.872,34.22,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 07:55:00,M001,MAIN_SENSOR,651.071,0.0355,25.106,1702.85,0.872,34.22,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:00:00,M001,MAIN_SENSOR,650.944,0.0428,25.306,1702.72,0.871,34.22,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 08:05:00,M001,MAIN_SENSOR,649.74,0.0373,24.566,1702.96,0.871,34.22,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:10:00,M001,MAIN_SENSOR,650.191,0.0382,24.788,1705.27,0.871,34.23,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:15:00,M001,MAIN_SENSOR,648.85,0.0412,26.005,1671.95,0.871,34.23,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:20:00,M001,MAIN_SENSOR,647.527,0.0392,25.861,1677.94,0.87,34.23,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:25:00,M001,MAIN_SENSOR,655.412,0.0401,25.317,1695.14,0.87,34.24,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:30:00,M001,MAIN_SENSOR,648.273,0.0424,24.975,1701.59,0.87,34.24,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:35:00,M001,MAIN_SENSOR,648.408,0.0378,26.253,1702.4,0.87,34.24,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:40:00,M001,MAIN_SENSOR,651.378,0.0426,24.849,1718.33,0.869,34.24,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:45:00,M001,MAIN_SENSOR,641.989,0.0378,25.184,1704.22,0.869,34.25,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:50:00,M001,MAIN_SENSOR,650.15,0.0393,25.339,1685.43,0.869,34.25,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 08:55:00,M001,MAIN_SENSOR,644.979,0.0415,25.585,1716.11,0.868,34.25,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 09:00:00,M001,MAIN_SENSOR,647.078,0.0414,25.241,1711.31,0.868,34.26,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:05:00,M001,MAIN_SENSOR,652.492,0.0402,25.22,1708.49,0.868,34.26,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:10:00,M001,MAIN_SENSOR,651.344,0.038,24.873,1693.42,0.868,34.26,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 09:15:00,M001,MAIN_SENSOR,653.927,0.0425,24.947,1682.8,0.867,34.26,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:20:00,M001,MAIN_SENSOR,653.182,0.0368,25.513,1689.35,0.867,34.27,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:25:00,M001,MAIN_SENSOR,654.186,0.0377,25.734,1698.89,0.867,34.27,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 09:30:00,M001,MAIN_SENSOR,650.068,0.0347,24.561,1693.95,0.866,34.27,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:35:00,M001,MAIN_SENSOR,650.029,0.0368,24.949,1703.26,0.866,34.27,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:40:00,M001,MAIN_SENSOR,650.954,0.0393,25.602,1682.36,0.866,34.28,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:45:00,M001,MAIN_SENSOR,648.174,0.0438,25.352,1697.9,0.866,34.28,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 09:50:00,M001,MAIN_SENSOR,656.136,0.0361,25.605,1716.27,0.865,34.28,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 09:55:00,M001,MAIN_SENSOR,648.22,0.0418,24.981,1687.99,0.865,34.29,idle,9999.0,normal
sensor_reading,1.0,2025-01-04 10:00:00,M001,MAIN_SENSOR,650.326,0.0416,25.716,1715.0,0.865,34.29,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:05:00,M001,MAIN_SENSOR,648.945,0.0426,25.202,1706.91,0.864,34.29,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:10:00,M001,MAIN_SENSOR,649.746,0.0407,25.468,1676.75,0.864,34.29,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:15:00,M001,MAIN_SENSOR,645.727,0.0398,24.728,1705.91,0.864,34.3,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:20:00,M001,MAIN_SENSOR,651.69,0.0404,24.925,1712.42,0.863,34.3,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:25:00,M001,MAIN_SENSOR,655.163,0.0399,25.494,1698.21,0.863,34.3,high-load,9999.0,normal
sensor_reading,1.0,2025-01-04 10:30:00,M001,MAIN_SENSOR,650.618,0.0393,25.302,1706.58,0.863,34.3,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:35:00,M001,MAIN_SENSOR,656.04,0.0361,25.276,1681.47,0.863,34.31,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:40:00,M001,MAIN_SENSOR,653.755,0.0381,24.806,1703.22,0.862,34.31,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:45:00,M001,MAIN_SENSOR,654.187,0.0412,25.381,1700.39,0.862,34.31,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:50:00,M001,MAIN_SENSOR,653.174,0.0374,25.269,1689.97,0.862,34.31,normal,9999.0,normal
sensor_reading,1.0,2025-01-04 10:55:00,M001,MAIN_SENSOR,645.401,0.0387,25.694,1702.13,0.861,34.32,idle,9999.0,normal
